ec_num	uniprot_id	opt	species	references	comments	opt_mean
3.5.3.1	A0A0M4MCX5	9.0	Leishmania donovani	2029528,12020133,11278703,18522738,25908562,29180053,30831225	#41# Escherichia coli (pBS-barocF) has optimal arginase activity at both pH 6.0 and 9.0 with nickel, with lower activity in the presence of cobalt or manganese <112>; #25# activity as a function of pH increases as the pH increases up to pH 9 and pH 10.7 of 50 mM Tris-HCl buffer and 50 mM carbonate bicarbonate buffer <162>	9.0
3.5.3.1	A4IJM8	9.0	Geobacillus thermodenitrificans	2029528,12020133,11278703,18522738,25908562,29180053,30831225	#41# Escherichia coli (pBS-barocF) has optimal arginase activity at both pH 6.0 and 9.0 with nickel, with lower activity in the presence of cobalt or manganese <112>; #25# activity as a function of pH increases as the pH increases up to pH 9 and pH 10.7 of 50 mM Tris-HCl buffer and 50 mM carbonate bicarbonate buffer <162>	9.0
1.1.1.25	O67049	9.0	Aquifex aeolicus	17463052,20377227,23306642,25524738,27241494,26243542,33346890,28633311	#56# oxidation of shikimate <41>; #65,66,67# shikimate and quinate oxidation <64>	9.0
3.5.3.10	Q8KZT5	9.0	Arthrobacter sp.	12761196	#9# with substrate 4-guanidinobutyrate <2>	9.0
1.1.1.25	Q6PUF9	9.0	Nicotiana tabacum	17463052,20377227,23306642,25524738,27241494,26243542,33346890,28633311	#56# oxidation of shikimate <41>; #65,66,67# shikimate and quinate oxidation <64>	9.0
3.8.1.5	B8YPW8	9.0	Ancylobacter aquaticus	16269704,24642226	#32# and also at pH 5.5, potassium phosphate buffer is inhibitory <36>	9.0
1.1.1.214	Q76L36	9.0	Candida parapsilosis	14593510	#4# about <3>	9.0
1.1.1.159	G9FRD7	9.0	Clostridium sardiniense	33225381	None	9.0
1.1.1.9	A0A1B4XTS0	9.0	Meyerozyma caribbica	17343568,17350704,25082263,27506274,25082263	#35# recombinant enzyme <55>	9.0
1.1.1.12	C5J3R8	9.0	Rasamsonia emersonii	20111899,27506274	#15# recombinant enzyme <19>	9.0
4.2.2.2	Q33CQ4	8.0-10.0	Bursaphelenchus xylophilus	16570658	#62# BxPEL1 <79>	9.0
1.1.1.183	B2NI94	9.0	Carpoglyphus lactis	11743782,18422649,22878188	#4# oxidation reaction <3>; #1# geraniol oxidation <1>; #8# isoform geraniol-DH I <8>	9.0
1.1.1.184	Q9X265	9.0	Thermotoga maritima	23338701	None	9.0
4.1.2.44	Q84HH6	9.0	Aromatoleum evansii	15916608	None	9.0
4.1.3.27	P9WFX3	9.0	Mycobacterium tuberculosis	1478932,18952181	#48# activity assay <72>	9.0
4.1.3.4	P35914	9.0	Homo sapiens	17692550	None	9.0
4.1.3.41	Q8GRC8	9.0	Paracoccus denitrificans	12835921	None	9.0
4.1.99.1	A5EYI0	9.0	Vibrio cholerae O1	4556453,25253268	#1# synthesis of Trp <24>; #23# synthesis of L-Trp from indole, NH4+ and pyruvate <19>	9.0
4.2.1.127	E1XUJ2	9.0	Castellaniella defragrans	20663876,21950166	#1# Tris-HCl buffer, sharp decrease in linalool dehydratase activity beyond pH 9.0 <1>	9.0
4.2.1.47	D3JU53	9.0	Mortierella alpina	20035716	#26# recombinant enzyme <26>	9.0
4.2.2.11	L8B3Z6	9.0	Saccharophagus sp. Myt-1	23676907	None	9.0
4.2.2.2	E4SDD0	9.0	Caldicellulosiruptor kronotskyensis	9680298,14553937,15892742,18317750,22983714,21915717	#12# at 37°C <22>; #42# pectate lyase B <17>; #20# recombinant His-tagged enzyme <137>; #63# enzyme from Alpine strain A15 <76>	9.0
4.2.2.2	Q93J76	9.0	Streptomyces coelicolor	9680298,14553937,15892742,18317750,22983714,21915717	#12# at 37°C <22>; #42# pectate lyase B <17>; #20# recombinant His-tagged enzyme <137>; #63# enzyme from Alpine strain A15 <76>	9.0
4.2.2.2	Q7X0P2	9.0	Treponema pectinovorum	9680298,14553937,15892742,18317750,22983714,21915717	#12# at 37°C <22>; #42# pectate lyase B <17>; #20# recombinant His-tagged enzyme <137>; #63# enzyme from Alpine strain A15 <76>	9.0
1.1.1.198	A0A191ZDL6	9.0	Artemisia annua	33243711	#9# recombinant enzyme <7>; #3# highest activity value for (-)-borneol at pH 9.0 <13>	9.0
4.1.1.31	P0A3X6	9.0	Thermostichus vulcanus	11867695	#89# at 30°C <78>	9.0
3.3.2.9	B0FSQ0	9.0	Phanerodontia chrysosporium	6316,6654903,6401984,1888328,19657565	#4# hydration of styrene oxide in sodium phosphate buffer <4,5,12>; #2# benzopyrene 4,5-oxide, microsomal enzyme <25>; #40# substrate racemic styrene oxide <106>	9.0
3.4.11.1	Q9RF52	8.5-9.5	Salmonella enterica	10852868	None	9.0
1.13.11.39	F2X5L9	9.0	uncultured bacterium	3100508,18585431,21898128,23948567,27784944	#34# recombinant enzyme <40>	9.0
1.13.11.39	Q6QF56	9.0	Rhodococcus pyridinivorans	3100508,18585431,21898128,23948567,27784944	#34# recombinant enzyme <40>	9.0
3.4.11.23	P37095	9.0	Escherichia coli		None	9.0
1.13.11.39	B3VTL5	9.0	Achromobacter sp.	3100508,18585431,21898128,23948567,27784944	#34# recombinant enzyme <40>	9.0
1.11.2.5	B0CN28	9.0	Streptomyces lavendulae	22187429	None	9.0
1.11.1.24	A1KZ88	9.0	Taiwanofungus camphoratus	17103164	None	9.0
1.11.1.12	Q8W259	9.0	Momordica charantia	19538123,24681209	#30# activity assay <57>	9.0
1.11.1.12	B8K1J5	9.0	Taiwanofungus camphoratus	19538123,24681209	#30# activity assay <57>	9.0
3.4.14.11	Q8DVS2	9.0	Streptococcus mutans	27010012	None	9.0
3.4.21.4	G3LUK8	9.0	Channa argus	9351,17469841,20438707,19898990,21515400,20711672,22155550,25005977	#38# hydrolysis of tosyl-Arg methyl ester, enzyme immobilized on porous glass with isothiocyanate propyl groups <38>; #88# substrate N-benzoyl-DL-arginine 4-nitroanilide <212>; #86# with substrate N-benzyloxycarbonyl-Phe-Arg-7-amido-4-methylcoumarin <201>; #49# trypsin A and trypsin B <236>; #96# trypsin isozymes A, B and C <240>	9.0
1.11.1.12	P36969	9.0	Homo sapiens	19538123,24681209	#30# activity assay <57>	9.0
3.4.21.4	G9JKF3	8.0-10.0	Epinephelus coioides	19186936,22068456	#7# the optimum pH for digestion with immobilized trypsin on porous polymer monoliths is in a pH range 8-10 and comparable with that found for its soluble counterpart <133>	9.0
1.1.99.29	Q0R4L2	9.0	Leucoagaricus meleagris	9042751,18083263,27995309,25043975	#1# phosphate buffer, two pH-optima <1>; #4# Fe3+ as electron acceptor, with bisTris propane buffer <10>; #4# in 0.1 M ethanolamine buffer, applied potential + 300 mV vs. Ag-AgCl, 1 mM D-glucose, flow rate 1.0 mL/min <8>; #5# in 0.1 M ethanolamine buffer, applied potential + 300 mV vs. Ag-AgCl, 1 mM glucose, flow rate 1.0 mL/min <8>	9.0
1.13.11.39	Q8KRD4	9.0	Delftia acidovorans	3100508,18585431,21898128,23948567,27784944	#34# recombinant enzyme <40>	9.0
1.13.11.39	Q6QF57	9.0	Rhodococcus pyridinivorans	3100508,18585431,21898128,23948567,27784944	#34# recombinant enzyme <40>	9.0
1.13.11.88	A5HV13	9.0	Pseudomonas putida	17516050,23391906	None	9.0
3.2.1.1	A0A223KY92	9.0	Sutcliffiella cohnii	16346366,15043510,18590601,18846397,20176331,23916704,26657843	#195# remains active at very high alkaline pH (8.5-11), a characteristic that distinguishes it from most of the other alpha-amylases from bacterial sources <256>; #205# alpha-amylase from midgut <281>	9.0
3.2.1.1	T1WDH2	9.0	Moneuplotes crassus	16346366,15043510,18590601,18846397,20176331,23916704,26657843	#195# remains active at very high alkaline pH (8.5-11), a characteristic that distinguishes it from most of the other alpha-amylases from bacterial sources <256>; #205# alpha-amylase from midgut <281>	9.0
3.2.1.1	T1WE96	9.0	Euplotes focardii	16346366,15043510,18590601,18846397,20176331,23916704,26657843	#195# remains active at very high alkaline pH (8.5-11), a characteristic that distinguishes it from most of the other alpha-amylases from bacterial sources <256>; #205# alpha-amylase from midgut <281>	9.0
3.2.1.1	A0A1G8DI07	9.0	Chryseobacterium taeanense	16346366,15043510,18590601,18846397,20176331,23916704,26657843	#195# remains active at very high alkaline pH (8.5-11), a characteristic that distinguishes it from most of the other alpha-amylases from bacterial sources <256>; #205# alpha-amylase from midgut <281>	9.0
3.2.1.127	G8UMQ6	9.0	Tannerella forsythia	25831954	None	9.0
1.15.1.1	C7DRQ4	9.0	Laternula elliptica	9509413,9698380,19628043,24414928,22165293,25416864	#74# Mn-SOD <89>	9.0
3.2.1.14	D3YGV3	9.0	Isoptericola jiangsuensis	17126584,19756579,20922373	#93# second optimum <65>; #90# substrate: 4-methylumbelliferyl-N,N,N-triacetylchitotriose <162>	9.0
3.2.1.14	Q1EM71	9.0	Bacillus licheniformis	17126584,19756579,20922373	#93# second optimum <65>; #90# substrate: 4-methylumbelliferyl-N,N,N-triacetylchitotriose <162>	9.0
3.2.1.51	A0A068B783	9.0	uncultured bacterium	26800369,25831954	None	9.0
1.14.14.21	Q9LBX2	9.0	Paenibacillus sp.	12382053	None	9.0
3.2.1.8	M4QNR9	9.0	Alkalihalobacillus halodurans	18379842,24861346,25553569,29684454	#168# highest activity at pH 9 in Tris-HCl buffer, whereas in citrate-phosphate buffer at pH 7 the best activity is 90% of that observed in Tris-HCl <195>; #168# highest xylanase activity in Tris-HCl buffer <195>	9.0
3.2.1.8	A0A067XRW0	9.0	Microbacterium trichothecenolyticum	18379842,24861346,25553569,29684454	#168# highest activity at pH 9 in Tris-HCl buffer, whereas in citrate-phosphate buffer at pH 7 the best activity is 90% of that observed in Tris-HCl <195>; #168# highest xylanase activity in Tris-HCl buffer <195>	9.0
1.13.11.88	C3VA26	9.0	Pseudomonas nitroreducens	17516050,23391906	None	9.0
1.13.11.63	Q9JJS6	9.0	Mus musculus	17687551	None	9.0
3.4.21.53	Q8NKS6	9.0	Thermococcus kodakarensis	12057965	None	9.0
1.1.99.29	Q3L243	9.0	Leucoagaricus meleagris	9042751,18083263,27995309,25043975	#1# phosphate buffer, two pH-optima <1>; #4# Fe3+ as electron acceptor, with bisTris propane buffer <10>; #4# in 0.1 M ethanolamine buffer, applied potential + 300 mV vs. Ag-AgCl, 1 mM D-glucose, flow rate 1.0 mL/min <8>; #5# in 0.1 M ethanolamine buffer, applied potential + 300 mV vs. Ag-AgCl, 1 mM glucose, flow rate 1.0 mL/min <8>	9.0
3.4.21.62	Q9KVI8	9.0	Vibrio cholerae serotype O1	15170378,31076508	#22# substrate benzyloxycarbonyl-L-Ala-L-Ala-L-Leu-4-nitroanilide <83>	9.0
1.1.1.95	A0A2R6X868	9.0	Marchantia polymorpha	15206932,30061906,28550469,28615699	#30# reaction with 3-phosphoglycerate and NAD+ <30>; #51# substrate: 3-phospho-D-glycerate + NAD+ <81>; #42# substrate: 3-phospho-D-glycerate, AtPGDH1 <82>	9.0
3.5.1.137	Q8RR61	9.0	Rhizobium sp. AC100	16348989,11872471,11445174	#7,20# at 30°C <2,3>	9.0
3.5.1.19	Q5SLG5	9.0	Thermus thermophilus	28630126	None	9.0
1.1.1.9	S6BFC0	9.0	Rhizomucor pusillus	17343568,17350704,25082263,27506274,25082263	#35# recombinant enzyme <55>	9.0
3.5.1.2	A4IPX2	9.0	Geobacillus thermodenitrificans	11786258,16012776,23339014	None	9.0
3.5.1.23	Q5QJU3	9.0	Homo sapiens	18619555,19345744,18945876,20068046	#5# activity assay <51>; #4# activity assay, for alkaline ceramidase activity <49>	9.0
3.5.1.28	R9VY83	9.0	Paenibacillus phage phiIBB_P123	6120007,26167894	None	9.0
1.1.1.61	Q59104	9.0	Cupriavidus necator	31981617	None	9.0
1.1.1.51	A0A097ZMZ1	9.0	Mesocricetus auratus	26002966	#26# substrate oxidation <54>	9.0
1.1.1.71	O58517	9.0	Pyrococcus horikoshii	23354700,28084552	#24# oxidation reaction <18>	9.0
3.5.1.101	Q76KX0	9.0	Pseudomonas azotoformans	15066172	None	9.0
3.5.1.105	A0A0N7AXL7	9.0	Rhizobium sp.	25732514	#15# recombinant enzyme <22>	9.0
1.1.2.10	P16027	9.0	Methylorubrum extorquens	31421721,29997591,33867019,33867026	#10# subtype XoxF4-1 <10>	9.0
1.1.99.6	E6N788	9.0	Candidatus Caldarchaeum subterraneum	29691195	None	9.0
3.4.21.63	P12547	9.0	Aspergillus oryzae	18226921,26634394,26215268,30584796	#18# recombinant and native enzyme <31>	9.0
3.4.21.63	A0A0C4XY83	9.0	Streptomyces sp. M30	18226921,26634394,26215268,30584796	#18# recombinant and native enzyme <31>	9.0
3.4.21.91	Q91NH1	9.0	Dengue virus 1	16504332	None	9.0
3.5.1.1	Q9RFN5	9.0	Rhizobium etli	3911011,7766157,15469724,20370616,24031478,22450783,24905227	#105# broad, enzyme A <2>	9.0
3.4.21.91	Q6YMS4	9.0	Dengue virus 3	16504332	None	9.0
3.4.21.91	P29837	9.0	Langat virus	16504332	None	9.0
1.1.3.13	T2M2J4	9.0	Phanerodontia chrysosporium	7030206,24910330,30272958,29738827	None	9.0
1.1.2.10	P14774	9.0	Methylorubrum extorquens	31421721,29997591,33867019,33867026	#10# subtype XoxF4-1 <10>	9.0
1.1.2.10	P14775	9.0	Methylorubrum extorquens	31421721,29997591,33867019,33867026	#10# subtype XoxF4-1 <10>	9.0
3.8.1.5	P59337	7.7-10.4	Bradyrhizobium japonicum	21635695	None	9.05
4.4.1.13	Q84UD0	9.1	Brassica oleracea	10794613	None	9.1
1.6.5.10	Q8NJJ9	9.1	Kluyveromyces marxianus	14536026	#16# calculation from nucleotide sequence <7>	9.1
3.5.1.2	P73903	8.8-9.5	Synechocystis sp. PCC 6803	19093079	None	9.15
1.1.1.205	P99106	9.2	Staphylococcus aureus	25706619	None	9.2
1.7.3.3	C5HDG5	9.2	Metabacillus fastidiosus	5640164,20530883	#60# the unmodified uricase has a pH optimum of slightly below pH 9.2 which is not altered by modification with NHS esters of monomethoxy-poly(ethylene glycol)-5000 or monomethoxy-poly(ethylene glycol)-350 <102>	9.2
4.2.99.18	Q8ZVK6	9.2	Pyrobaculum aerophilum	16617147,15604455	#9,39# AP-endonuclease assay <120>; #48# calculated from sequence <189>	9.2
2.4.2.19	P9WJJ7	9.2	Mycobacterium tuberculosis	24949952	None	9.2
2.6.1.45	Q56YA5	9.2	Arabidopsis thaliana	18235971	None	9.2
4.2.2.2	P11073	9.2	Dickeya chrysanthemi	9098045	#15# isoenzyme PelC <24>; #92# isoform PelC <123>	9.2
2.7.1.165	Q9X1S1	9.2	Thermotoga maritima	28421660	#21# recombinant enzyme <17>	9.2
2.4.2.1	P77834	7.5-11.0	Geobacillus stearothermophilus	31689547	None	9.25
3.4.21.53	Q59185	9.0-9.5	Borreliella burgdorferi	3900067,19956677	None	9.25
3.5.1.4	O00519	8.5-10.0	Homo sapiens	17712833	None	9.25
3.5.3.1	P05089	9.0-9.5	Homo sapiens	21945700	None	9.25
3.2.1.8	Q17TM8	9.0-9.5	Alkalihalobacillus halodurans	19567261	#101# at 70°C <147>; #202# residues Val169, Ile170 and Asp171 are important to hydrolyze xylan at high pH, mechanisms of high pH stability and catalysis, overview <226>	9.25
4.1.2.13	Q602L6	9.0-9.5	Methylococcus capsulatus	20673213	None	9.25
1.1.1.24	Q9X5C9	9.0-9.5	Corynebacterium glutamicum	23929881	#19# substrate: L-quinate <15>	9.25
1.1.2.10	B2LME2	9.0-9.5	Methyloversatilis discipulorum	33867026	None	9.25
1.14.13.200	Q7M0K6	9.0-9.5	Streptomyces glaucescens	7982994	#2# in 50 mM Tris-HC1 or 50 nm ethanolamine-HCl buffer <1>	9.25
3.5.1.4	P97612	8.5-10.0	Rattus norvegicus	17712833	None	9.25
3.5.1.4	O08914	8.5-10.0	Mus musculus	17712833	None	9.25
3.5.1.4	Q9TUI8	8.5-10.0	Sus scrofa	17712833	None	9.25
6.3.2.49	Q842E2	9.0-9.5	Pseudomonas syringae	23770908	None	9.25
2.4.2.2	P77836	7.0-11.5	Geobacillus stearothermophilus	31689547	None	9.25
1.1.1.316	Q6BDJ2	9.25	Spinacia oleracea	15509850	None	9.25
2.8.2.1	P52847	9.3	Rattus norvegicus	8530477	None	9.3
2.5.1.46	Q9SC14	9.3	Senecio vernalis	12562768	#21# glycine-NaOH buffer <23>	9.3
1.13.11.33	B7JX99	9.3	Crocosphaera subtropica ATCC 51142	20223828	None	9.3
1.1.1.347	H1ZV38	9.4	Castellaniella defragrans	22286981	None	9.4
1.1.1.233	P22441	9.4	Flavobacterium sp.	24969681	None	9.4
2.6.1.52	Q9RME2	9.4	Alkalihalobacillus alcalophilus		None	9.4
1.7.2.6	Q50925	9.4	Nitrosomonas europaea	27173879	None	9.4
4.6.1.1	Q59119	9.5	Aeromonas hydrophila	9642185,16573521	None	9.5
1.1.1.9	Q2K0Q7	9.5	Rhizobium etli	20177886,27506274,27506274	#35# native enzyme <55>	9.5
3.5.1.54	Q936X2	9.5	Pseudomonas sp.	15901697	#7# recombinant enzyme <8>	9.5
1.1.1.379	A0A5P8Q188	9.5	Schleiferilactobacillus harbinensis	29460618	#2# oxidation of R-mandelate <3>; #3# recombinant enzyme, oxidation of D-mandelic acid <5>	9.5
1.1.1.401	P0DOW0	9.5	Sulfobacillus thermosulfidooxidans	25617114	None	9.5
1.1.1.59	A0A1D8PQ07	9.5	Candida albicans	24497638	None	9.5
3.4.24.20	P81054	9.5	Grifola frondosa	8749321,9644258	#4# azocoll or azocasein as substrate <4>	9.5
1.1.1.47	C5IFU0	9.5	Lysinibacillus sphaericus	20805024,24315638,28587256	#43# glycine-NaOH buffer <81>; #37# in glycine-NaOH buffer <72>	9.5
1.1.1.47	A0A068FPP9	9.5	Bacillus sp. (in: Bacteria)	20805024,24315638,28587256	#43# glycine-NaOH buffer <81>; #37# in glycine-NaOH buffer <72>	9.5
1.11.1.6	Q6LA34	9.5	Pyrobaculum calidifontis	12029047	#87# in glycine-NaOH buffer, at 70°C <49>	9.5
1.2.1.79	Q8YR92	9.5	Nostoc sp. PCC 7120 = FACHB-418	29242124	#17# recombinant enzyme <22>	9.5
1.2.1.47	N0DT23	9.5	Pseudomonas sp.	23225139	None	9.5
1.2.1.3	Q4F895	9.5	Rhodococcus erythropolis	11306040,2925663,6189823,7278684,16944126,16441583,18621017	#5# reaction with propanal <23>; #5# isoenzyme E2 <40>; #40# with n-propanal as substrate <59>	9.5
1.2.1.24	A2R4V5	9.0-10.0	Aspergillus niger	25757236	None	9.5
3.1.31.1	Q7A6P2	9.0-10.0	Staphylococcus aureus	23295145	None	9.5
3.2.1.1	Q6WUB6	9.5	Alkalimonas amylolytica	6154683,17068753,19476481	#37# strain CUMC305 <44>; #121# isozymes Amy1 and Amy2 <284>	9.5
5.1.1.24	Q03Z32	9.5	Leuconostoc mesenteroides subsp. mesenteroides	30377839	None	9.5
1.14.13.8	Q99518	9.5	Homo sapiens	18948378,19420133	#27# FMO2.1 <78>; #30# higher activity compared to pH 8.5 <79>	9.5
3.2.1.91	C7NVN0	9.5	Halorhabdus utahensis		#64# presence of 2 M NaCl <103>	9.5
3.4.11.1	A0A2I7M6F6	9.5	Taenia pisiformis	1680222,29329981	#101# recombinant enzyme <172>	9.5
5.1.1.1	P10725	9.5	Bacillus subtilis	8175682,11244061,9832621,12431412,18399999	#24# D-Ala <27>; #48# L-Ala as substrate <44>; #8# racemization from D-Ala to L-Ala <45>; #23# formation of D-Ala <51>; #60# dal, extracts are assayed (in triplicate) by monitoring NADH production in spectrophotometric assay with L-alanine dehydrogenase <82>	9.5
3.5.2.2	Q6TTR0	9.5	Pseudomonas putida	9177298	#14# L-5-methylhydantoin as substrate <26>	9.5
1.1.1.3	Q5SL04	9.5	Thermus thermophilus	30423116	#37# L-homoserine oxidation <47>	9.5
1.1.1.21	O60218	9.0-10.0	Homo sapiens	19464995	#34# using 0.1 mM geraniol as substrate <104>	9.5
4.2.1.1	Q54735	9.5	Synechocystis sp. PCC 6803 / Kazusa	10556554,11121027,27729545	#14# hydrolysis of 4-nitrophenyl acetate <133>; #56# 0.025 M boric acid buffer <177>	9.5
4.2.2.2	P39116	9.5	Bacillus subtilis	6035509,7487098,7756691,10922032,20622125,23510095,25497420,28975516	#16# pectate lyase B <36>	9.5
1.1.1.183	A0A0E4B3N6	9.5	Zingiber officinale	16150417,22878188	#8# isoform geraniol-DH II <8>	9.5
1.1.1.183	Q2KNL6	9.5	Ocimum basilicum	16150417,22878188	#8# isoform geraniol-DH II <8>	9.5
1.1.1.16	Q1MLL4	9.5	Rhizobium leguminosarum	24731824	#6# recombinant enzyme <5>	9.5
4.2.2.2	I0BWH3	9.5	Bacillus subtilis	6035509,7487098,7756691,10922032,20622125,23510095,25497420,28975516	#16# pectate lyase B <36>	9.5
4.2.2.2	D3JTC2	9.5	Paenibacillus amylolyticus	6035509,7487098,7756691,10922032,20622125,23510095,25497420,28975516	#16# pectate lyase B <36>	9.5
1.1.1.12	Q96V44	9.5	Trichoderma reesei	17938906,27506274,24193245,24342239,27506274	#15# native enzyme <19>	9.5
1.1.1.103	Q8KZM4	9.5	Cytophaga sp.	12867457	None	9.5
4.2.2.22	Q9WYR4	9.5	Thermotoga maritima	12204603	None	9.5
4.2.2.23	Q9AF09	9.5	Cellvibrio japonicus	11256961	None	9.5
4.2.2.2	A0A286K338	9.5	Bacillus subtilis	6035509,7487098,7756691,10922032,20622125,23510095,25497420,28975516	#16# pectate lyase B <36>	9.5
3.5.2.9	Q9FIZ7	9.5	Arabidopsis thaliana	3911007,6145710,16660609,18768907	#14# component F8, ATP-dependent conversion of 5-oxoproline to glutamate <2>; #14# component B <4>	9.5
1.1.1.23	P10370	9.5	Salmonella enterica subsp. enterica serovar Typhimurium	7042909	None	9.5
1.1.1.244	F8GNE5	9.5	Cupriavidus necator	2673121,1995643,23527128,26846745,32117944	#3# methanol oxidation <1,4>; #10# forward reaction <11>; #17# in the presence of 10 mM Mg2+ <18>	9.5
1.1.1.361	O07564	9.5	Bacillus subtilis	32786294,28353336	#1# the NtdC-catalyzed reaction is very slow at low and neutral pH, and its rate increases to a maximum near pH 9.5. However, under alkaline conditions, the product is not stable because of ring opening followed by deprotonation of the 1,3-dicarbonyl compound <3>	9.5
1.1.1.308	Q46N53	9.0-10.0	Cupriavidus pinatubonensis	20150239	#1# activity decreases rapidly with decreasing pH. At pH 6.5 the enzyme is almost inactive <1>	9.5
6.3.2.48	B5UAT8	9.5	Bacillus subtilis	19352016	None	9.5
6.3.2.49	P39641	9.5	Bacillus subtilis	16030213	None	9.5
3.5.3.1	A0A145YEM9	9.5	Leishmania infantum	16667583,1910285,1705780,12530480,18957279,27468469,31124384	#30# in absence and presence of dihydropyrimidine derivative <161>	9.5
6.3.4.2	A0A0A2SLZ4	9.0-10.0	Anoxybacillus gonensis		None	9.5
6.3.4.20	A0A0N9HMW6	9.5	Geobacillus kaustophilus	26391327	None	9.5
1.1.1.23	P06988	9.5	Escherichia coli	7042909	None	9.5
3.6.1.1	Q8U438	9.5	Pyrococcus furiosus		None	9.5
3.6.1.12	Q9QY93	9.5	Mus musculus	19220460	None	9.5
3.6.1.13	Q83ZD0	9.5	Synechococcus sp.	9693963,15158734	None	9.5
6.3.4.25	A0A2H5BHJ6	9.5	Acinetobacter phage SH-Ab 15497	33926954	None	9.5
3.4.13.20	Q4R9M3	9.0-10.0	Pseudomonas sp.	15955066	None	9.5
4.1.1.1	W8CR61	9.5	Thermococcus guaymasensis	24982594	None	9.5
1.2.7.3	A0L8G4	8.5-10.5	Magnetococcus marinus	31080943	None	9.5
1.2.7.3	A0L8G5	8.5-10.5	Magnetococcus marinus	31080943	None	9.5
3.1.3.1	C1K6P2	9.5	Parageobacillus caldoxylosilyticus	2065078,11456411,10612744,11687941,15955749,17176763,21439261,23617076	#13# 0.1 mM p-nitrophenyl phosphate <61>; #16# glycine-NaOH buffer <254>; #26# CAPase <91>; #73# mycelial enzyme form <98>	9.5
