uniprot_id,reaction_type,fit_mean,fit_std,num_act,max_min_diff,enzyme_type,enzyme_type_sub,acceptor
Q5SK28,,8.75,,2,0.5,Transferases,"alkyl or aryl groups, other than methyl groups",
Q5SKT7,,4.5,,2,0.0,Hydrolases,Glycosylases,
Q5SRI9,,6.15,,2,0.1000000000000005,Hydrolases,Glycosylases,
Q5VKJ7,,4.375,,2,0.25,Hydrolases,ester bonds,
Q5W7F1,,7.5,,2,0.0,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q5W915,,6.768949890988004,2.080609105860491,5,0.462100218023993,Transferases,phosphorus-containing groups,
Q5XF78,,8.0,,2,0.0,Transferases,one-carbon groups,
Q5XIE6,,7.733523162869993,1.7634223667132918,6,0.532953674260014,Hydrolases,ester bonds,
Q5XPT3,,6.833333333333334,,4,0.833333333333333,Transferases,Glycosyltransferases,
Q5YLG1,,6.25,2.636687124463913,5,0.5,Hydrolases,Glycosylases,
Q5YXQ1,,7.5,,2,0.0,Isomerases,cis-trans-Isomerases,
Q5ZIZ4,,7.65,,2,2.3000000000000007,Transferases,phosphorus-containing groups,
Q5ZNB1,,4.85,,2,0.2999999999999998,Hydrolases,Glycosylases,
Q5ZU17,,6.75,,2,0.0,Hydrolases,ether bonds,
Q60030,,9.375,,2,1.75,Oxidoreductases,CH-NH2 group of donors,NAD+ or NADP+
Q60352,,8.5,,2,1.0,Transferases,phosphorus-containing groups,
Q60358,,8.0,,2,0.0,Lyases,Carbon-carbon,
Q609I3,,7.0,,2,0.0,Transferases,phosphorus-containing groups,
Q60FC6,,8.2,,2,0.0,Transferases,phosphorus-containing groups,
Q60FX6,,7.375,,2,0.75,Lyases,Carbon-carbon,
Q62L02,,7.9,,2,0.0,Oxidoreductases,CH-CH group of donors,NAD+ or NADP+
Q63276,,7.554228426507385,1.4989507982042591,6,0.4915431469852294,Transferases,Acyltransferases,
Q64J17,,7.25,,2,0.5,Transferases,one-carbon groups,
Q65CX4,,6.288287426580583,1.1970018629770862,5,0.4234251468388335,Hydrolases,Glycosylases,
Q66NB7,,4.625,,2,1.25,Hydrolases,Glycosylases,
Q66PF4,,8.25,,2,0.0,Transferases,Glycosyltransferases,
Q68AP4,,7.0,,2,0.0,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q68BJ6,,7.0,,4,0.0,Isomerases,Intramolecular transferases,
Q69ZF3,,5.8,,2,0.4000000000000003,Hydrolases,Glycosylases,
Q6BZP5,,7.442865004364911,0.7645989204854349,10,0.2142699912701777,Lyases,Carbon-carbon,
Q6C354,,6.75,,2,0.0,Lyases,Carbon-oxygen,
Q6C793,,8.25,,2,0.0,Transferases,Acyltransferases,
Q6DTN4,,8.0,,2,0.0,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q6F494,,7.0,0.8493218002880449,8,8.881784197001252e-16,Lyases,Carbon-carbon,
Q6F4N1,,8.5,,5,0.0,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q6GIL8,,8.7,,2,0.0,Oxidoreductases,aldehyde or oxo group of donors,NAD+ or NADP+
Q6JD73,,7.0,,2,0.0,Lyases,Carbon-oxygen,
Q6JTJ0,,7.5,,2,0.0,Oxidoreductases,"paired donors, with molecular oxygen",other
Q6KZ25,,7.3,,2,0.0,Transferases,phosphorus-containing groups,
Q6KZI8,,5.730671489873579,1.2845123021694267,5,0.4613429797471573,Lyases,Carbon-carbon,
Q6L1T2,,6.14625045984681,1.529825874135807,8,0.2925009196936186,Lyases,Carbon-oxygen,
Q6L6S1,,3.5,,2,0.0,Hydrolases,Glycosylases,
Q6NLA5,,7.0,,2,0.0,Hydrolases,ester bonds,
Q6NQL6,,7.0,,2,0.0,Hydrolases,ester bonds,
Q6P4A8,,7.4,,2,0.0,Hydrolases,ester bonds,
Q6PQJ9,,7.8,,2,0.0,Oxidoreductases,CH-CH group of donors,NAD+ or NADP+
Q6PQK2,,6.75,,2,1.5,Oxidoreductases,other nitrogenous compounds as donors,nitrogenous group
Q6STF1,,8.8,,2,0.0,Oxidoreductases,CH-NH2 group of donors,oxygen
Q6T1F6,,8.0,,2,0.0,Transferases,one-carbon groups,
Q6TMG4,,8.5,,2,0.0,Isomerases,Racemases and epimerases,
Q6UB28,,7.875,,2,0.25,Hydrolases,peptide bonds (peptidases),
Q6USK1,,8.12210336557174,0.6210711257425596,7,0.7557932688565208,Hydrolases,ester bonds,
Q6UWR7,,8.5,,2,1.0,Hydrolases,ester bonds,
Q6UWY0,,4.6,,2,0.0,Hydrolases,ester bonds,
Q6WUC2,,8.1,,2,0.1999999999999993,Transferases,one-carbon groups,
Q6XMI3,,7.5,,4,0.0,Transferases,one-carbon groups,
Q6YGZ1,,5.0,,2,0.0,Hydrolases,Glycosylases,
Q6YP15,,7.000339590362496,0.8356847172615123,4,0.0006791807249921,Hydrolases,ester bonds,
Q6Z1Y6,,8.8,,2,0.0,Transferases,Acyltransferases,
Q6Z4G3,,6.426616490634372,1.454688943803056,10,0.1467670187312553,Isomerases,Intramolecular transferases,
Q6ZVK8,,9.568382472662105,1.1171108140548336,5,2.136764945324208,Hydrolases,acid anhydrides,
Q70DK5,,6.561470040941281,0.8991586127791745,6,0.322940081882562,Hydrolases,Glycosylases,
Q70GH4,,5.833333333333334,,2,0.333333333333333,Hydrolases,peptide bonds (peptidases),
Q70I53,,8.0,,2,0.0,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q70J59,,5.833333333333334,,2,0.333333333333333,Hydrolases,peptide bonds (peptidases),
Q70PR7,,7.975,,2,0.3500000000000005,Transferases,Acyltransferases,
Q70XE6,,5.1501463144096,1.100309068695596,5,0.3002926288191991,Hydrolases,Glycosylases,
Q715L4,,7.0,,2,0.0,Hydrolases,carbon-carbon bonds,
Q71DJ5,,6.0,,2,0.0,Hydrolases,ester bonds,
Q727P3,,8.062855440400142,1.5709054611604143,6,2.874289119199714,Oxidoreductases,CH or CH2 groups,cytochrome
Q72GI1,,7.35,,2,0.0,Transferases,one-carbon groups,
Q74K42,,6.125,1.3155104037776326,4,1.75,Transferases,Glycosyltransferases,
Q75P26,,6.267763412964154,1.2058398790947047,5,0.5355268259283079,Hydrolases,ester bonds,
Q75UV1,,8.0,,2,0.0,Hydrolases,acid anhydrides,
Q75W17,,5.0,,2,0.0,Hydrolases,Glycosylases,
Q75W54,,5.0,,2,0.0,Hydrolases,Glycosylases,
Q75WV3,,6.875,,2,0.25,Hydrolases,ester bonds,
Q76EC9,,7.0,,2,0.0,Lyases,Carbon-oxygen,
Q76EV4,,8.0,,2,0.0,Lyases,Nitrogen-oxygen,
Q76FP5,,4.3,,2,0.0,Hydrolases,Glycosylases,
Q76HN4,,6.0,,2,0.0,Hydrolases,Glycosylases,
Q76IQ9,,7.35,,2,0.0,Transferases,Glycosyltransferases,
Q76KX0,,9.0,,2,0.0,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q76L36,,8.0,,2,2.0,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q76L37,,8.25,,2,1.5,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q76MR7,,7.5,,2,0.0,Transferases,Glycosyltransferases,
Q76MX2,,8.5,,2,0.0,Lyases,Carbon-sulfur,
Q79EM7,,9.0,,2,0.0,Oxidoreductases,aldehyde or oxo group of donors,NAD+ or NADP+
Q79EM8,,7.5,,2,0.0,Lyases,Carbon-carbon,
Q79F14,,10.75,,2,1.5,Hydrolases,ester bonds,
Q7CRQ0,,8.166666666666668,,2,0.3333333333333339,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q7DBF3,,7.5,,2,0.0,Transferases,nitrogenous groups,
Q7DBF7,,8.5,,2,0.0,Transferases,Acyltransferases,
Q7G191,,7.0,,2,0.0,Oxidoreductases,aldehyde or oxo group of donors,oxygen
Q7LXP6,,7.002689749104555,2.985747728173911,4,0.0053794982091108,Hydrolases,peptide bonds (peptidases),
Q7LYW5,,6.500174327906031,0.4948743769909832,4,0.0003486558120622,Transferases,Glycosyltransferases,
Q7LZQ1,,6.016821859522904,0.9014699681636252,10,0.0336437190458074,Hydrolases,Glycosylases,
Q7M438,,5.0,,2,0.0,Lyases,Phosphorus-oxygen,
Q7MUW6,,7.04,,2,0.08,Hydrolases,peptide bonds (peptidases),
Q7RVT0,,6.800000000000001,1.6137114205351957,4,0.6000000000000005,Lyases,Carbon-oxygen,
Q7S1X0,,7.0,,2,0.0,Hydrolases,ester bonds,
Q7SFB0,,6.0,,2,0.0,Hydrolases,Glycosylases,
Q7SIG3,,8.425,,2,0.6500000000000004,Hydrolases,peptide bonds (peptidases),
Q7U4Z8,,8.149999999999999,,2,0.0999999999999996,Transferases,one-carbon groups,
Q7U4Z9,,8.5,,2,0.0,Transferases,one-carbon groups,
Q7WSJ4,,5.5,,2,0.0,Lyases,Nitrogen-oxygen,
Q7WUL3,,7.475,,2,0.3500000000000005,Hydrolases,Glycosylases,
Q7WUL4,,7.325,,2,0.6500000000000004,Hydrolases,Glycosylases,
Q7WUM3,,8.3125,,2,0.375,Transferases,phosphorus-containing groups,
Q7X3G5,,8.0,,2,0.0,Lyases,Carbon-oxygen,
Q7XB10,,7.0,,2,0.0,Transferases,one-carbon groups,
Q7XN11,,8.0,,2,0.0,Transferases,nitrogenous groups,
Q7XSN8,,9.25,,2,0.5,Isomerases,Racemases and epimerases,
Q7Y2C9,,6.0,,2,0.0,Hydrolases,Glycosylases,
Q7Z9M8,,5.382800689619138,1.3421084003273962,12,0.1656013792382777,Hydrolases,Glycosylases,
Q819Q0,,8.516666666666666,,2,0.0333333333333332,Ligases,carbon-nitrogen bonds,
Q81EK9,,6.2,,2,0.4000000000000003,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q81RP3,,8.0,,2,0.0,Ligases,carbon-nitrogen bonds,
Q820M5,,5.75,0.73870043587948,4,1.4999999999999991,Transferases,Glycosyltransferases,
Q82HS2,,8.0,,2,0.0,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q82IY3,,8.0,,2,0.0,Oxidoreductases,"paired donors, with molecular oxygen",other
Q82IY9,,8.825,,2,1.6500000000000004,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q82IZ1,,6.0,,2,0.0,Oxidoreductases,"paired donors, with molecular oxygen",other
Q82P90,,6.0,,2,0.0,Hydrolases,Glycosylases,
Q82UI9,,9.7,,2,0.0,Hydrolases,acid anhydrides,
Q831Y0,,8.05015943588915,1.6466336714214913,6,0.0996811282217038,Transferases,Glycosyltransferases,
Q83WC4,,8.9,,2,0.1999999999999993,Transferases,one-carbon groups,
Q83WC8,,7.4134422331571965,1.975463693928648,6,0.1731155336856078,Hydrolases,ester bonds,
Q841V6,,6.25,,2,0.5,Hydrolases,Glycosylases,
Q84DC4,,7.616666666666667,,2,0.3666666666666662,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q84G06,,6.925,,2,0.1500000000000003,Hydrolases,carbon-phosphorus bonds,
Q84HC8,,6.001404263100612,1.696258258093819,4,0.0028085262012256,Transferases,one-carbon groups,
Q84KI1,,7.5,,2,0.0,Oxidoreductases,"paired donors, with molecular oxygen",other
Q84KL3,,6.8005593874773655,0.9331032401389354,6,1.3988812250452698,Lyases,Carbon-oxygen,
Q84KL6,,6.550559387781765,0.9331032396321072,6,0.8988812244364706,Lyases,Carbon-oxygen,
Q84KP0,,5.875,,2,0.25,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q84LB2,,7.654999999999999,,2,0.1900000000000004,Lyases,Carbon-oxygen,
Q84LM4,,7.0,,2,0.0,Hydrolases,peptide bonds (peptidases),
Q84PP7,,8.25,,2,0.5,Transferases,one-carbon groups,
Q84VZ1,,6.75,,2,0.0,Hydrolases,ester bonds,
Q84W55,,6.75,,2,0.5,Hydrolases,ester bonds,
Q84ZW8,,6.927076853798735,0.722536459516472,5,0.1458462924025294,Lyases,Carbon-oxygen,
Q86PD7,,7.55,,2,0.0999999999999996,Transferases,Acyltransferases,
Q86PM2,,7.25,,2,0.5,Oxidoreductases,"paired donors, with molecular oxygen",other
Q875I9,,6.143444284991467,1.723788976381483,7,0.7131114300170642,Hydrolases,Glycosylases,
Q877I0,,4.0,,2,0.0,Lyases,Carbon-carbon,
Q888H1,,7.925,,2,0.1500000000000003,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q88JX5,,7.0,,2,0.0,Oxidoreductases,oxygenases,other
Q88M11,,7.46758523468073,2.5375397243008613,6,0.0648295306385389,Hydrolases,ester bonds,
Q88NN6,,7.0,,2,0.0,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q88Q83,,8.5,,2,0.0,Oxidoreductases,CH-NH2 group of donors,oxygen
Q89ZI2,,6.0,,2,0.0,Hydrolases,Glycosylases,
Q8A8Y4,,5.5,,2,0.0,Transferases,Glycosyltransferases,
Q8BGL3,,5.5,,2,0.0,Transferases,sulfur-containing groups,
Q8BLF1,,7.2,,2,0.0,Hydrolases,ester bonds,
Q8CH87,,7.333333333333334,,5,0.833333333333333,Transferases,Glycosyltransferases,
Q8CHM7,,7.791666666666666,,2,0.083333333333333,Lyases,Carbon-carbon,
Q8CWX6,,6.75,,2,0.5,Transferases,one-carbon groups,
Q8DK23,,7.75,,2,0.5,Transferases,Glycosyltransferases,
Q8DR60,,7.2632661491019554,0.910587933164982,6,0.6734677017960875,Hydrolases,Glycosylases,
Q8DR77,,5.5,,2,0.0,Hydrolases,Glycosylases,
Q8E372,,5.5,,2,0.0,Hydrolases,Glycosylases,
Q8G6Z9,,8.0,,2,0.0,Hydrolases,peptide bonds (peptidases),
Q8G9F9,,6.591975007257657,1.2757976118911682,6,0.6839500145153146,Lyases,Carbon-oxygen,
Q8GAJ0,,9.8,,2,0.0,Oxidoreductases,CH-NH group of donors,oxygen
Q8GED9,,8.0,,2,0.0,Oxidoreductases,CH-CH group of donors,oxygen
Q8GI16,,7.416666666666666,,2,0.833333333333333,Oxidoreductases,"paired donors, with molecular oxygen",other
Q8GJ27,,8.1,,2,0.0,Oxidoreductases,Catalysing the reaction X-H + Y-H = X-Y,other
Q8GQC5,,7.06924621249394,1.580370955309984,5,0.1384924249878807,Transferases,Glycosyltransferases,
Q8GR45,,7.75,,2,0.5,Oxidoreductases,oxygenases,other
Q8GRC8,,9.0,,2,0.0,Lyases,Carbon-carbon,
Q8GSN8,,8.253738639015916,1.412963531972628,5,0.492522721968168,Transferases,Acyltransferases,
Q8GT21,,7.858828265183165,1.12150785982457,5,0.3176565303663308,Transferases,Acyltransferases,
Q8GTB6,,5.75,,2,0.0,Oxidoreductases,Catalysing the reaction X-H + Y-H = X-Y,oxygen
Q8GUE4,,7.085734087813576,0.5590948006828543,5,0.1714681756271519,Hydrolases,ester bonds,
Q8GVD0,,5.223390495797773,0.8974678905109107,6,0.5532190084044544,Hydrolases,Glycosylases,
Q8GWW7,,7.0,,2,0.0,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q8GY89,,7.8,,2,0.0,Oxidoreductases,sulfur group of donors,other
Q8GZD5,,5.493417425064943,0.5127520988094957,5,0.0131651498701135,Transferases,Glycosyltransferases,
Q8H151,,7.25,,2,0.0,Ligases,carbon-sulfur bonds,
Q8H191,,8.0,,2,0.0,Oxidoreductases,CH-NH group of donors,oxygen
Q8H2B4,,6.5,,2,0.0,Lyases,Carbon-oxygen,
Q8H2B5,,6.8,,2,0.0,Transferases,Acyltransferases,
Q8H8T0,,6.051616490634372,1.454688943803056,10,0.6032329812687447,Isomerases,Intramolecular transferases,
Q8I2J3,,7.5,,4,0.0,Hydrolases,peptide bonds (peptidases),
Q8I4S1,,7.75,,2,0.5,Transferases,phosphorus-containing groups,
Q8I6Z5,,5.884664254623631,0.6422561526306996,5,0.7693285092472628,Hydrolases,peptide bonds (peptidases),
Q8IIJ9,,6.0,,2,0.5,Hydrolases,peptide bonds (peptidases),
Q8IJP2,,7.45,,2,0.0999999999999996,Hydrolases,peptide bonds (peptidases),
Q8IKU0,,8.125,,2,0.25,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q8IL04,,4.396281133753288,1.122444516166027,7,0.9074377324934249,Lyases,other,
Q8IU26,,5.25,,2,1.5,Hydrolases,Glycosylases,
Q8J0D2,,4.25,,2,0.0,Hydrolases,Glycosylases,
Q8J0I9,,5.25,0.8360632759424539,4,0.5,Hydrolases,Glycosylases,
Q8J2N2,,8.4,,4,0.3000000000000007,Hydrolases,peptide bonds (peptidases),
Q8J2T0,,5.75,,2,1.5,Hydrolases,Glycosylases,
Q8K0L2,,6.575,,2,0.3499999999999996,Hydrolases,acid anhydrides,
Q8KES3,,8.8,,2,0.0,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q8KQK1,,7.5,,2,0.0,Hydrolases,ester bonds,
Q8KRU5,,7.791666666666666,,2,0.083333333333333,Hydrolases,ester bonds,
Q8KZ94,,7.25,,2,0.0,Transferases,one-carbon groups,
Q8KZT5,,8.875,,4,0.75,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q8L0V4,,7.25,,2,0.0,Transferases,Glycosyltransferases,
Q8L163,,5.5,,2,0.0,Transferases,Glycosyltransferases,
Q8L164,,7.0625,,2,0.375,Transferases,Glycosyltransferases,
Q8L539,,8.5,,2,0.0,Ligases,carbon-nitrogen bonds,
Q8L5A7,,7.502687115606664,2.98575561233765,4,0.0053742312133282,Transferases,sulfur-containing groups,
Q8L7J2,,4.5,,2,0.0,Hydrolases,Glycosylases,
Q8L7K9,,6.5,,2,0.0,Oxidoreductases,CH-OH group of donors,NAD+ or NADP+
Q8L7S6,,4.5,,2,0.0,Hydrolases,Glycosylases,
Q8LPU4,,8.35,,2,0.0,Transferases,Acyltransferases,
Q8LSC2,,6.916666666666666,,2,0.1666666666666669,Lyases,Carbon-oxygen,
Q8LSC3,,6.816666666666666,,2,0.0333333333333332,Lyases,Carbon-oxygen,
Q8MP06,,7.0,,2,0.0,Oxidoreductases,"paired donors, with molecular oxygen",other
Q8MZS4,,2.520446237163928,0.5583845359094778,6,1.6408924743278546,Hydrolases,peptide bonds (peptidases),
Q8N4T8,,6.75,,2,0.5,Oxidoreductases,NADH or NADPH,quinone
Q8N5Z0,,7.739933538118061,1.005831991600017,5,0.5201329237638772,Transferases,nitrogenous groups,
Q8NCG7,,6.125,,2,1.75,Hydrolases,ester bonds,
Q8NFP7,,8.569886264915631,1.0809434493341965,8,0.1397725298312622,Hydrolases,acid anhydrides,
Q8NKR9,,8.0,,2,0.0,Hydrolases,ester bonds,
Q8NKS6,,9.0,,2,0.0,Hydrolases,peptide bonds (peptidases),
Q8NKW5,,8.5,,2,0.0,Hydrolases,peptide bonds (peptidases),
Q8NLB6,,7.5,,2,0.0,Oxidoreductases,"paired donors, with molecular oxygen",other
Q8NMB0,,7.0,,2,0.0,Oxidoreductases,aldehyde or oxo group of donors,NAD+ or NADP+
Q8NQ98,,7.5625,,2,0.125,Lyases,Carbon-oxygen,
Q8PYS1,,7.0,,2,0.0,Transferases,"alkyl or aryl groups, other than methyl groups",
Q8QZR1,,7.0,,2,0.0,Transferases,nitrogenous groups,
Q8R4X1,,8.0,,2,0.0,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q8R5M5,,6.0,,2,0.0,Lyases,Carbon-carbon,
Q8RHX2,,6.700233336205052,1.231543871731897,6,0.0995333275898948,Transferases,Acyltransferases,
Q8RJP2,,6.0,,2,0.0,Lyases,Carbon-oxygen,
Q8RNT4,,7.25,,2,0.5,Oxidoreductases,oxygenases,other
Q8RQQ0,,8.0,,2,0.0,Oxidoreductases,"paired donors, with molecular oxygen",other
Q8S8N6,,8.125,2.245350148370687,4,1.2500000000000009,Hydrolases,ester bonds,
Q8S948,,8.0,,2,0.0,Transferases,"alkyl or aryl groups, other than methyl groups",
Q8SAS8,,6.75,,2,0.0,Transferases,Acyltransferases,
Q8SR45,,8.0,,2,1.0,Hydrolases,peptide bonds (peptidases),
Q8T882,oxidation,8.199287802402903,0.9330442104269814,5,0.6014243951941953,Oxidoreductases,CH-NH group of donors,NAD+ or NADP+
Q8T882,reduction,6.854624764799107,1.020789538031,6,0.290750470401786,Oxidoreductases,CH-NH group of donors,NAD+ or NADP+
Q8TCT0,,6.855613473357783,0.6576152478786272,9,0.0887730532844335,Transferases,phosphorus-containing groups,
Q8TCT1,,7.425000000000001,,2,1.4500000000000002,Hydrolases,ester bonds,
Q8TZE8,,9.0,,2,0.0,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q8TZW4,,8.0,,2,0.0,Hydrolases,peptide bonds (peptidases),
Q8U182,,7.0,,2,0.0,Hydrolases,ester bonds,
Q8U1K9,,7.25,,2,0.5,Oxidoreductases,iron-sulfur proteins as donors,NAD+ or NADP+
Q8U1M0,,6.5,,2,0.0,Oxidoreductases,sulfur group of donors,NAD+ or NADP+
Q8U3L0,,6.350480649690572,0.8494029957547209,6,0.0990387006188573,Hydrolases,peptide bonds (peptidases),
Q8VDL4,,6.825,,2,1.4000000000000004,Transferases,phosphorus-containing groups,
Q8VIJ5,,6.4,,2,0.0,Hydrolases,Glycosylases,
Q8VPF2,,8.4,,2,0.0,Transferases,sulfur-containing groups,
Q8VPF3,,8.4,,2,0.0,Transferases,sulfur-containing groups,
Q8VWN6,,7.0,,2,0.0,Transferases,Glycosyltransferases,
Q8VYG2,,7.65,,2,0.0,Transferases,phosphorus-containing groups,
Q8VZP1,,7.0,,2,0.0,Hydrolases,ester bonds,
Q8W1W9,,8.058993028709928,1.011280396300771,5,0.1179860574198556,Transferases,Acyltransferases,
Q8W2B7,,8.515563611070494,0.9465590976775414,5,0.0311272221409879,Transferases,Glycosyltransferases,
Q8W3P8,,6.65,,2,0.0,Transferases,Glycosyltransferases,
Q8WPJ2,,5.2,,2,0.0,Hydrolases,Glycosylases,
Q8X168,,4.0,,2,0.0,Hydrolases,Glycosylases,
Q8X176,,5.125,,2,0.25,Hydrolases,ester bonds,
Q8X182,,5.0625,,4,0.625,Oxidoreductases,peroxide as acceptor,NAD+ or NADP+
Q8YZ70,,8.03254592405507,1.5493158426962448,7,0.5650918481101392,Lyases,Carbon-sulfur,
Q8ZNC4,,7.25,,2,0.0,Lyases,Carbon-carbon,
Q8ZWV0,,7.4739791075166675,1.061858730378318,8,0.1479582150333342,Isomerases,Intramolecular oxidoreductases,
Q8ZXK7,,6.25,,2,0.5,Lyases,Carbon-carbon,
Q8ZYE0,,6.0,,2,0.0,Transferases,phosphorus-containing groups,
Q91401,,9.0,,2,0.0,Hydrolases,peptide bonds (peptidases),
Q91XA9,,2.2952066760994505,0.7213697861470352,5,0.4095866478010994,Hydrolases,Glycosylases,
Q91XE4,,7.6,,2,0.0,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q91Y74,,6.4,,4,0.0,Transferases,Glycosyltransferases,
Q922J9,,7.45,,2,0.0999999999999996,Oxidoreductases,aldehyde or oxo group of donors,NAD+ or NADP+
Q92412,,8.35,,2,0.0,Lyases,Carbon-oxygen,
Q92451,,4.0,,2,0.0,Hydrolases,Glycosylases,
Q92457,,4.0,,2,0.0,Hydrolases,Glycosylases,
Q92LF6,,7.0,,2,0.0,Oxidoreductases,"paired donors, with molecular oxygen",other
Q92SA6,,8.75,,2,0.0,Transferases,phosphorus-containing groups,
Q932V0,,9.0,,2,0.0,Isomerases,Racemases and epimerases,
Q936X2,,9.5,,2,0.0,Hydrolases,"carbon-nitrogen bonds, other than peptide bonds",
Q93NG6,,7.5,,2,0.0,Hydrolases,carbon-carbon bonds,
Q93QX0,,5.00105565442948,1.8004156430214089,4,0.0021113088589608,Lyases,Carbon-carbon,
Q93RV9,,7.5,,2,0.0,Oxidoreductases,"paired donors, with molecular oxygen",other
Q93UV0,,7.625,,2,0.25,Transferases,Acyltransferases,
Q93V61,,6.25,,2,0.0,Hydrolases,ester bonds,
Q93WP4,,7.0,,2,0.0,Hydrolases,ester bonds,
Q93XK2,,7.0,,2,0.0,Transferases,Glycosyltransferases,
Q93XP7,,7.5,,2,0.0,Transferases,Glycosyltransferases,
Q93Y52,,7.5,,2,0.0,Hydrolases,acid anhydrides,
Q93YW7,,9.0,,2,0.0,Transferases,phosphorus-containing groups,
Q93ZC9,,7.25,0.9,6,0.5,Transferases,phosphorus-containing groups,
Q93ZN9,,7.825,,2,0.1500000000000003,Transferases,nitrogenous groups,
Q940S3,,7.8,,2,0.0,Transferases,phosphorus-containing groups,
Q941I0,,7.0,,2,0.0,Oxidoreductases,CH-CH group of donors,NAD+ or NADP+
Q945K2,,4.0,,2,3.0,Lyases,Carbon-carbon,
Q947C4,,7.2,,2,0.0,Lyases,Carbon-oxygen,
Q948T6,,7.225,,2,0.0499999999999998,Lyases,Carbon-sulfur,
Q949J1,,7.5,,2,0.0,Hydrolases,acid anhydrides,
Q949Y3,,5.6,,2,0.0,Hydrolases,ester bonds,
Q94CE5,,9.0,,4,0.0,Transferases,nitrogenous groups,
Q94FT4,,7.875,,2,0.25,Transferases,Acyltransferases,
Q94FV7,,8.19,,2,0.4200000000000017,Transferases,Acyltransferases,
Q94ID3,,8.0,,2,0.0,Transferases,"alkyl or aryl groups, other than methyl groups",
Q94ID7,,8.5,,2,0.0,Transferases,"alkyl or aryl groups, other than methyl groups",
Q95327,,5.4375,,2,0.875,Hydrolases,Glycosylases,
Q95X01,,5.5,,2,0.0,Hydrolases,Glycosylases,
Q96286,,7.0,,2,0.0,Lyases,Carbon-carbon,
Q96551,,7.65,,2,0.0,Transferases,"alkyl or aryl groups, other than methyl groups",
Q96552,,7.65,,2,0.0,Transferases,"alkyl or aryl groups, other than methyl groups",
Q96553,,7.65,,2,0.0,Transferases,"alkyl or aryl groups, other than methyl groups",
Q96565,,9.0,,2,0.0,Transferases,one-carbon groups,
Q966V2,,8.75,,2,0.0,Hydrolases,peptide bonds (peptidases),
Q96AZ6,,7.625,,2,1.25,Hydrolases,ester bonds,
Q96EG1,,5.7520995727214,1.0890366391435669,5,0.7041991454427992,Hydrolases,ester bonds,
Q96G61,,8.569886264917587,1.0809434493413774,8,0.1397725298351737,Hydrolases,acid anhydrides,
Q96GW9,,7.9,,2,0.2000000000000001,Ligases,carbon-oxygen bonds,
Q96KN2,,8.25,,2,0.5,Hydrolases,peptide bonds (peptidases),
Q96UG7,,8.675,,2,2.35,Lyases,Carbon-oxygen,
Q96UY1,,6.95,,2,0.0999999999999996,Transferases,Acyltransferases,
Q96UY2,,6.95,,2,0.0999999999999996,Transferases,Acyltransferases,
Q96XN9,,8.5,,2,0.0,Transferases,phosphorus-containing groups,
Q96YZ3,,4.724212416461231,3.4387839628009647,5,0.4484248329224636,Transferases,phosphorus-containing groups,
Q975F9,,8.330189565729967,1.8296083470342828,20,0.3396208685400683,Transferases,phosphorus-containing groups,
Q97CP1,,7.75,,2,0.5,Lyases,Carbon-oxygen,
Q97ML3,,7.875,,2,0.75,Transferases,phosphorus-containing groups,
Q97R83,,7.1,,2,0.2000000000000001,Transferases,phosphorus-containing groups,
Q97TX9,,9.5,,2,0.0,Hydrolases,ester bonds,
Q97U27,,6.833333333333334,,2,0.666666666666667,Lyases,Carbon-oxygen,
Q97U29,,7.25,,2,0.5,Transferases,phosphorus-containing groups,
